,season,match_name,home_team,away_team,winner,home_score,away_score,h_odd,d_odd,a_odd,h_match_points,ht_points,ht_goals,ht_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_draw_streak,ht_loss_streak,a_match_points,at_points,at_goals,at_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_draw_streak,at_loss_streak,ls_winner
3199,2012,QPR vs Tottenham,QPR,Tottenham,DRAW,0,0,4.49,3.71,1.78,1,48,56,90,12,12,30,0,3,0,1,507,483,385,140,87,92,0,2,0,QPR
3200,2012,Newcastle vs Everton,Newcastle,Everton,AWAY_TEAM,1,2,3.58,3.39,2.06,0,351,344,406,91,78,113,0,1,0,3,492,421,349,133,93,94,0,2,0,Newcastle
3201,2012,Chelsea vs QPR,Chelsea,QPR,AWAY_TEAM,0,1,1.24,6.0,11.86,0,691,610,241,208,67,45,1,0,0,3,49,56,90,12,13,30,0,4,0,Chelsea
3202,2012,Liverpool vs Sunderland,Liverpool,Sunderland,HOME_TEAM,3,0,1.37,4.8,8.49,3,569,509,282,164,77,78,0,0,1,0,243,254,365,61,60,124,2,0,0,DRAW
3203,2012,Southampton vs Arsenal,Southampton,Arsenal,DRAW,1,1,4.86,3.86,1.68,1,55,67,87,11,22,22,1,0,0,1,622,620,318,182,76,63,0,0,2,DRAW
3204,2012,Manchester City vs Stoke,Manchester City,Stoke,HOME_TEAM,3,0,1.33,4.92,10.18,3,502,473,355,144,70,106,2,0,0,0,196,167,229,50,46,73,0,0,2,Manchester City
3205,2012,Swansea vs Aston Villa,Swansea,Aston Villa,DRAW,2,2,1.59,3.93,5.68,1,64,60,76,16,16,23,0,1,0,1,432,421,425,108,108,104,0,0,1,DRAW
3206,2012,Tottenham vs Reading,Tottenham,Reading,HOME_TEAM,3,1,1.32,5.07,9.69,3,508,483,385,140,88,92,0,3,0,0,106,113,146,30,16,47,2,0,0,Tottenham
3207,2012,West Ham vs Norwich,West Ham,Norwich,HOME_TEAM,2,1,1.95,3.47,3.87,3,284,282,374,75,59,112,0,0,1,0,99,111,164,23,30,39,0,1,0,UNKNOWN
3208,2012,Wigan vs Manchester Utd,Wigan,Manchester Utd,AWAY_TEAM,0,4,4.88,3.74,1.71,0,313,294,443,80,73,130,0,1,0,3,713,645,246,218,59,42,1,0,0,Wigan
3209,2012,West Brom vs Fulham,West Brom,Fulham,AWAY_TEAM,1,2,1.95,3.5,3.83,0,206,226,332,50,56,99,0,0,1,3,383,368,435,97,92,131,0,1,0,DRAW
3210,2012,QPR vs Liverpool,QPR,Liverpool,AWAY_TEAM,0,3,4.38,3.67,1.8,0,52,57,90,13,13,30,1,0,0,3,572,512,282,165,77,78,1,0,0,QPR
3211,2012,Everton vs Chelsea,Everton,Chelsea,AWAY_TEAM,1,2,3.04,3.29,2.33,0,495,423,350,134,93,94,1,0,0,3,691,610,242,208,67,46,0,0,1,Everton
3212,2012,Arsenal vs Newcastle,Arsenal,Newcastle,HOME_TEAM,7,3,1.4,4.61,7.72,3,623,621,319,182,77,63,0,1,0,0,351,345,408,91,78,114,0,0,1,Arsenal
3213,2012,Aston Villa vs Wigan,Aston Villa,Wigan,AWAY_TEAM,0,3,2.72,3.18,2.64,0,433,423,427,108,109,104,0,1,0,3,313,294,447,80,73,131,0,0,1,Aston Villa
3214,2012,Fulham vs Swansea,Fulham,Swansea,AWAY_TEAM,1,2,2.2,3.33,3.27,0,386,370,436,98,92,131,1,0,0,3,65,62,78,16,17,23,0,2,0,Swansea
3215,2012,Manchester Utd vs West Brom,Manchester Utd,West Brom,HOME_TEAM,2,0,1.29,5.55,9.72,3,716,649,246,219,59,42,2,0,0,0,206,227,334,50,56,100,0,0,2,Manchester Utd
3216,2012,Norwich vs Manchester City,Norwich,Manchester City,AWAY_TEAM,3,4,6.21,4.05,1.54,0,99,112,166,23,30,40,0,0,1,3,505,476,355,145,70,106,3,0,0,Manchester City
3217,2012,Reading vs West Ham,Reading,West Ham,HOME_TEAM,1,0,2.79,3.27,2.52,3,106,114,149,30,16,48,0,0,1,0,287,284,375,76,59,112,1,0,0,West Ham
3218,2012,Stoke vs Southampton,Stoke,Southampton,DRAW,3,3,1.92,3.31,4.16,1,196,167,232,50,46,74,0,0,3,1,56,68,88,11,23,22,0,1,0,UNKNOWN
3219,2012,Sunderland vs Tottenham,Sunderland,Tottenham,AWAY_TEAM,1,2,3.5,3.25,2.16,0,243,254,368,61,60,125,0,0,1,3,511,486,386,141,88,92,1,0,0,DRAW
3220,2012,Stoke vs Liverpool,Stoke,Liverpool,HOME_TEAM,3,1,3.78,3.31,2.0,3,197,170,235,50,47,74,0,1,0,0,575,515,282,166,77,78,2,0,0,Stoke
3221,2012,Aston Villa vs Tottenham,Aston Villa,Tottenham,AWAY_TEAM,0,4,4.01,3.5,1.91,0,433,423,430,108,109,105,0,0,1,3,514,488,387,142,88,92,2,0,0,DRAW
3222,2012,QPR vs West Brom,QPR,West Brom,AWAY_TEAM,1,2,2.29,3.36,3.04,0,52,57,93,13,13,31,0,0,1,3,206,227,336,50,56,101,0,0,3,DRAW
3223,2012,Everton vs Wigan,Everton,Wigan,HOME_TEAM,2,1,1.55,4.01,6.14,3,495,424,352,134,93,95,0,0,1,0,316,297,447,81,73,131,1,0,0,Everton
3224,2012,Fulham vs Southampton,Fulham,Southampton,DRAW,1,1,1.9,3.5,4.01,1,386,371,438,98,92,132,0,0,1,1,57,71,91,11,24,22,0,2,0,UNKNOWN
3225,2012,Manchester Utd vs Newcastle,Manchester Utd,Newcastle,HOME_TEAM,4,3,1.24,6.05,11.56,3,719,651,246,220,59,42,3,0,0,0,351,348,415,91,78,115,0,0,2,DRAW
3226,2012,Norwich vs Chelsea,Norwich,Chelsea,AWAY_TEAM,0,1,5.46,3.89,1.62,0,99,115,170,23,30,41,0,0,2,3,694,612,243,209,67,46,1,0,0,DRAW
3227,2012,Sunderland vs Manchester City,Sunderland,Manchester City,HOME_TEAM,1,0,6.58,4.04,1.52,3,243,255,370,61,60,126,0,0,2,0,508,480,358,146,70,106,4,0,0,Sunderland
3228,2012,Reading vs Swansea,Reading,Swansea,DRAW,0,0,2.94,3.31,2.39,1,109,115,149,31,16,48,1,0,0,1,68,64,79,17,17,23,1,0,0,UNKNOWN
3229,2012,Chelsea vs Aston Villa,Chelsea,Aston Villa,HOME_TEAM,8,0,1.33,5.22,8.6,3,697,613,243,210,67,46,2,0,0,0,433,423,434,108,109,106,0,0,2,Aston Villa
3230,2012,Swansea vs Manchester Utd,Swansea,Manchester Utd,DRAW,1,1,4.84,3.77,1.7,1,69,64,79,17,18,23,0,1,0,1,722,655,249,221,59,42,4,0,0,Manchester Utd
3231,2012,Liverpool vs Fulham,Liverpool,Fulham,HOME_TEAM,4,0,1.45,4.32,7.25,3,575,516,285,166,77,79,0,0,1,0,387,372,439,98,93,132,0,1,0,Fulham
3232,2012,Manchester City vs Reading,Manchester City,Reading,HOME_TEAM,1,0,1.11,8.97,19.07,3,508,480,359,146,70,107,0,0,1,0,110,115,149,31,17,48,0,1,0,Manchester City
3233,2012,Newcastle vs QPR,Newcastle,QPR,HOME_TEAM,1,0,2.08,3.36,3.54,3,351,351,419,91,78,116,0,0,3,0,52,58,95,13,13,32,0,0,2,Newcastle
3234,2012,Southampton vs Sunderland,Southampton,Sunderland,AWAY_TEAM,0,1,2.02,3.4,3.71,0,58,72,92,11,25,22,0,3,0,3,246,256,370,62,60,126,1,0,0,UNKNOWN
3235,2012,Tottenham vs Stoke,Tottenham,Stoke,DRAW,0,0,1.6,3.73,5.96,1,517,492,387,143,88,92,3,0,0,1,200,173,236,51,47,74,1,0,0,DRAW
3236,2012,West Brom vs Norwich,West Brom,Norwich,HOME_TEAM,2,1,2.0,3.4,3.77,3,209,229,337,51,56,101,1,0,0,0,99,115,171,23,30,42,0,0,3,Norwich
3237,2012,West Ham vs Everton,West Ham,Everton,AWAY_TEAM,1,2,2.9,3.22,2.47,0,287,284,376,76,59,113,0,0,1,3,498,426,353,135,93,95,1,0,0,DRAW
3238,2012,Wigan vs Arsenal,Wigan,Arsenal,AWAY_TEAM,0,1,4.8,3.74,1.71,0,316,298,449,81,73,132,0,0,1,3,626,628,322,183,77,63,1,0,0,Arsenal
3239,2012,Reading vs Arsenal,Reading,Arsenal,AWAY_TEAM,2,5,5.58,4.05,1.58,0,110,115,150,31,17,49,0,0,1,3,629,629,322,184,77,63,2,0,0,Arsenal
3240,2012,West Brom vs West Ham,West Brom,West Ham,DRAW,0,0,1.98,3.45,3.75,1,212,231,338,52,56,101,2,0,0,1,287,285,378,76,59,114,0,0,2,DRAW
3241,2012,Tottenham vs Swansea,Tottenham,Swansea,HOME_TEAM,1,0,1.64,3.84,5.26,3,518,492,387,143,89,92,0,1,0,0,70,65,80,17,19,23,0,2,0,Tottenham
3242,2012,Liverpool vs Aston Villa,Liverpool,Aston Villa,AWAY_TEAM,1,3,1.34,4.9,9.17,0,578,520,285,167,77,79,1,0,0,3,433,423,442,108,109,107,0,0,3,DRAW
3243,2012,Manchester Utd vs Sunderland,Manchester Utd,Sunderland,HOME_TEAM,3,1,1.2,6.57,14.53,3,723,656,250,221,60,42,0,1,0,0,249,257,370,63,60,126,2,0,0,Manchester Utd
3244,2012,Norwich vs Wigan,Norwich,Wigan,HOME_TEAM,2,1,2.24,3.39,3.14,3,99,116,173,23,30,43,0,0,4,0,316,298,450,81,73,133,0,0,2,DRAW
3245,2012,QPR vs Fulham,QPR,Fulham,HOME_TEAM,2,1,2.54,3.29,2.74,3,52,58,96,13,13,33,0,0,3,0,387,372,443,98,93,133,0,0,1,Fulham
3246,2012,Stoke vs Everton,Stoke,Everton,DRAW,1,1,3.15,3.1,2.39,1,201,173,236,51,48,74,0,1,0,1,501,428,354,136,93,95,2,0,0,DRAW
3247,2012,Newcastle vs Manchester City,Newcastle,Manchester City,AWAY_TEAM,1,3,5.29,3.93,1.63,0,354,352,419,92,78,116,1,0,0,3,511,481,359,147,70,107,1,0,0,Manchester City
3248,2012,Sunderland vs Reading,Sunderland,Reading,HOME_TEAM,3,0,1.89,3.41,4.22,3,249,258,373,63,60,127,0,0,1,0,110,117,155,31,17,50,0,0,2,Sunderland
3249,2012,Fulham vs Newcastle,Fulham,Newcastle,HOME_TEAM,2,1,2.02,3.49,3.61,3,387,373,445,98,93,134,0,0,2,0,354,353,422,92,78,117,0,0,1,Fulham
3250,2012,West Ham vs Liverpool,West Ham,Liverpool,AWAY_TEAM,2,3,3.0,3.21,2.4,0,288,285,378,76,60,114,0,1,0,3,578,521,288,167,77,80,0,0,1,West Ham
3251,2012,Everton vs Tottenham,Everton,Tottenham,HOME_TEAM,2,1,1.92,3.5,3.96,3,502,429,355,136,94,95,0,1,0,0,521,493,387,144,89,92,1,0,0,Everton
3252,2012,Manchester City vs Manchester Utd,Manchester City,Manchester Utd,AWAY_TEAM,2,3,2.1,3.36,3.47,0,514,484,360,148,70,107,2,0,0,3,726,659,251,222,60,42,1,0,0,Manchester City
3253,2012,Arsenal vs West Brom,Arsenal,West Brom,HOME_TEAM,2,0,1.53,4.0,6.35,3,632,634,324,185,77,63,3,0,0,0,213,231,338,52,57,101,0,1,0,Arsenal
3254,2012,Aston Villa vs Stoke,Aston Villa,Stoke,DRAW,0,0,2.62,3.06,2.86,1,436,426,443,109,109,107,1,0,0,1,202,174,237,51,49,74,0,2,0,DRAW
3255,2012,Southampton vs Reading,Southampton,Reading,HOME_TEAM,1,0,1.89,3.62,4.0,3,58,72,93,11,25,23,0,0,1,0,110,117,158,31,17,51,0,0,3,UNKNOWN
3256,2012,Sunderland vs Chelsea,Sunderland,Chelsea,AWAY_TEAM,1,3,6.03,3.79,1.6,0,252,261,373,64,60,127,1,0,0,3,700,621,243,211,67,46,3,0,0,Chelsea
3257,2012,Swansea vs Norwich,Swansea,Norwich,AWAY_TEAM,3,4,1.69,3.77,4.94,0,70,65,81,17,19,24,0,0,1,3,102,118,174,24,30,43,1,0,0,Norwich
3258,2012,Wigan vs QPR,Wigan,QPR,DRAW,2,2,2.18,3.48,3.23,1,316,299,452,81,73,134,0,0,3,1,55,60,97,14,13,33,1,0,0,Wigan
3259,2012,Newcastle vs Wigan,Newcastle,Wigan,HOME_TEAM,3,0,1.99,3.39,3.85,3,354,354,424,92,78,118,0,0,2,0,317,301,454,81,74,134,0,1,0,Newcastle
3260,2012,Norwich vs Sunderland,Norwich,Sunderland,HOME_TEAM,2,1,2.02,3.27,3.83,3,105,122,177,25,30,43,2,0,0,0,252,262,376,64,60,128,0,0,1,Norwich
3261,2012,Reading vs Manchester Utd,Reading,Manchester Utd,AWAY_TEAM,3,4,7.34,4.49,1.43,0,110,117,159,31,17,52,0,0,4,3,729,662,253,223,60,42,2,0,0,Manchester Utd
3262,2012,Arsenal vs Swansea,Arsenal,Swansea,AWAY_TEAM,0,2,1.46,4.36,7.11,0,635,636,324,186,77,63,4,0,0,3,70,68,85,17,19,25,0,0,2,Arsenal
3263,2012,Fulham vs Tottenham,Fulham,Tottenham,AWAY_TEAM,0,3,2.91,3.34,2.41,0,390,375,446,99,93,134,1,0,0,3,521,494,389,144,89,93,0,0,1,Tottenham
3264,2012,Liverpool vs Southampton,Liverpool,Southampton,HOME_TEAM,1,0,1.35,4.84,8.76,3,581,524,290,168,77,80,1,0,0,0,61,73,93,12,25,23,1,0,0,Liverpool
3265,2012,Manchester City vs Everton,Manchester City,Everton,DRAW,1,1,1.53,4.05,6.38,1,514,486,363,148,70,108,0,0,1,1,505,431,356,137,94,95,1,0,0,Manchester City
3266,2012,QPR vs Aston Villa,QPR,Aston Villa,DRAW,1,1,1.96,3.44,3.91,1,56,62,99,14,14,33,0,1,0,1,437,426,443,109,110,107,0,1,0,DRAW
3267,2012,West Brom vs Stoke,West Brom,Stoke,AWAY_TEAM,0,1,2.14,3.24,3.5,0,213,231,340,52,57,102,0,0,1,3,203,174,237,51,50,74,0,3,0,Stoke
3268,2012,West Ham vs Chelsea,West Ham,Chelsea,HOME_TEAM,3,1,4.5,3.46,1.84,3,288,287,381,76,60,115,0,0,1,0,703,624,244,212,67,46,4,0,0,Chelsea
3269,2012,Manchester Utd vs West Ham,Manchester Utd,West Ham,HOME_TEAM,1,0,1.23,6.3,11.87,3,732,666,256,224,60,42,3,0,0,0,291,290,382,77,60,115,1,0,0,Manchester Utd
3270,2012,Wigan vs Manchester City,Wigan,Manchester City,AWAY_TEAM,0,2,6.95,4.5,1.44,0,317,301,457,81,74,135,0,0,1,3,515,487,364,148,71,108,0,1,0,Manchester City
3271,2012,Chelsea vs Fulham,Chelsea,Fulham,DRAW,0,0,1.41,4.65,7.65,1,703,625,247,212,67,47,0,0,1,1,390,375,449,99,93,135,0,0,1,DRAW
3272,2012,Everton vs Arsenal,Everton,Arsenal,DRAW,1,1,2.42,3.38,2.87,1,506,432,357,137,95,95,0,1,0,1,635,636,326,186,77,64,0,0,1,Arsenal
3273,2012,Southampton vs Norwich,Southampton,Norwich,DRAW,1,1,1.92,3.54,3.91,1,61,73,94,12,25,24,0,0,1,1,108,124,178,26,30,43,3,0,0,Southampton
3274,2012,Stoke vs Newcastle,Stoke,Newcastle,HOME_TEAM,2,1,2.08,3.27,3.73,3,206,175,237,52,50,74,1,0,0,0,357,357,424,93,78,118,1,0,0,Newcastle
3275,2012,Swansea vs West Brom,Swansea,West Brom,HOME_TEAM,3,1,2.24,3.39,3.17,3,73,70,85,18,19,25,1,0,0,0,213,231,341,52,57,103,0,0,2,Swansea
3276,2012,Tottenham vs Liverpool,Tottenham,Liverpool,HOME_TEAM,2,1,2.46,3.34,2.87,3,524,497,389,145,89,93,1,0,0,0,584,525,290,169,77,80,2,0,0,Tottenham
3277,2012,Aston Villa vs Reading,Aston Villa,Reading,HOME_TEAM,1,0,1.98,3.45,3.82,3,438,427,444,109,111,107,0,2,0,0,110,120,163,31,17,53,0,0,5,Aston Villa
3278,2012,Sunderland vs QPR,Sunderland,QPR,DRAW,0,0,2.33,3.19,3.15,1,252,263,378,64,60,129,0,0,2,1,57,63,100,14,15,33,0,2,0,Sunderland
3279,2012,Chelsea vs Manchester City,Chelsea,Manchester City,DRAW,0,0,2.47,3.38,2.77,1,704,625,247,212,68,47,0,1,0,1,518,489,364,149,71,108,1,0,0,Chelsea
3280,2012,Tottenham vs West Ham,Tottenham,West Ham,HOME_TEAM,3,1,1.68,3.71,5.09,3,527,499,390,146,89,93,2,0,0,0,291,290,383,77,60,116,0,0,1,DRAW
3281,2012,Southampton vs Newcastle,Southampton,Newcastle,HOME_TEAM,2,0,2.08,3.48,3.39,3,62,74,95,12,26,24,0,1,0,0,357,358,426,93,78,119,0,0,1,Newcastle
3282,2012,Swansea vs Liverpool,Swansea,Liverpool,DRAW,0,0,3.54,3.38,2.06,1,76,73,86,19,19,25,2,0,0,1,584,526,292,169,77,81,0,0,1,Swansea
3283,2012,Aston Villa vs Arsenal,Aston Villa,Arsenal,DRAW,0,0,4.51,3.72,1.77,1,441,428,444,110,111,107,1,0,0,1,636,637,327,186,78,64,0,1,0,Arsenal
3284,2012,Everton vs Norwich,Everton,Norwich,DRAW,1,1,1.47,4.34,6.82,1,507,433,358,137,96,95,0,2,0,1,109,125,179,26,31,43,0,1,0,DRAW
3285,2012,Manchester Utd vs QPR,Manchester Utd,QPR,HOME_TEAM,3,1,1.16,7.51,15.42,3,735,667,256,225,60,42,4,0,0,0,58,63,100,14,16,33,0,3,0,Manchester Utd
3286,2012,Stoke vs Fulham,Stoke,Fulham,HOME_TEAM,1,0,2.12,3.29,3.48,3,209,177,238,53,50,74,2,0,0,0,391,375,449,99,94,135,0,1,0,Stoke
3287,2012,Wigan vs Reading,Wigan,Reading,HOME_TEAM,3,2,1.91,3.52,4.03,3,317,301,459,81,74,136,0,0,2,0,110,120,164,31,17,54,0,0,6,DRAW
3288,2012,Sunderland vs West Brom,Sunderland,West Brom,AWAY_TEAM,2,4,2.41,3.29,2.93,0,253,263,378,64,61,129,0,1,0,3,213,232,344,52,57,104,0,0,3,DRAW
3289,2012,West Ham vs Stoke,West Ham,Stoke,DRAW,1,1,2.12,3.19,3.59,1,291,291,386,77,60,117,0,0,2,1,212,178,238,54,50,74,3,0,0,West Ham
3290,2012,Fulham vs Sunderland,Fulham,Sunderland,AWAY_TEAM,1,3,1.71,3.67,4.96,0,391,375,450,99,94,136,0,0,1,3,253,265,382,64,61,130,0,0,1,Fulham
3291,2012,Norwich vs Manchester Utd,Norwich,Manchester Utd,HOME_TEAM,1,0,6.38,4.34,1.5,3,110,126,180,26,32,43,0,2,0,0,738,670,257,226,60,42,5,0,0,Manchester Utd
3292,2012,Liverpool vs Wigan,Liverpool,Wigan,HOME_TEAM,3,0,1.45,4.38,7.21,3,585,526,292,169,78,81,0,1,0,0,320,304,461,82,74,136,1,0,0,Wigan
3293,2012,Manchester City vs Aston Villa,Manchester City,Aston Villa,HOME_TEAM,5,0,1.19,6.73,14.16,3,519,489,364,149,72,108,0,1,0,0,442,428,444,110,112,107,0,1,0,Manchester City
3294,2012,Newcastle vs Swansea,Newcastle,Swansea,AWAY_TEAM,1,2,2.06,3.38,3.62,0,357,358,428,93,78,120,0,0,2,3,77,73,86,19,20,25,0,1,0,DRAW
3295,2012,QPR vs Southampton,QPR,Southampton,AWAY_TEAM,1,3,1.91,3.54,3.94,0,58,64,103,14,16,34,0,0,1,3,65,76,95,13,26,24,1,0,0,UNKNOWN
3296,2012,Reading vs Everton,Reading,Everton,HOME_TEAM,2,1,4.43,3.7,1.79,3,110,122,167,31,17,55,0,0,7,0,508,434,359,137,97,95,0,3,0,Reading
3297,2012,West Brom vs Chelsea,West Brom,Chelsea,HOME_TEAM,2,1,3.5,3.5,2.04,3,216,236,346,53,57,104,1,0,0,0,705,625,247,212,69,47,0,2,0,West Brom
3298,2012,Arsenal vs Tottenham,Arsenal,Tottenham,HOME_TEAM,5,2,1.94,3.57,3.84,3,637,637,327,186,79,64,0,2,0,0,530,502,391,147,89,93,3,0,0,Arsenal
3299,2012,Chelsea vs Liverpool,Chelsea,Liverpool,DRAW,1,1,1.83,3.61,4.24,1,705,626,249,212,69,48,0,0,1,1,588,529,292,170,78,81,1,0,0,Liverpool
3300,2012,Newcastle vs West Ham,Newcastle,West Ham,AWAY_TEAM,0,1,1.96,3.5,3.82,0,357,359,430,93,78,121,0,0,3,3,292,292,387,77,61,117,0,1,0,Newcastle
3301,2012,Manchester City vs Tottenham,Manchester City,Tottenham,HOME_TEAM,2,1,1.5,4.46,6.05,3,522,494,364,150,72,108,1,0,0,0,530,504,396,147,89,94,0,0,1,Manchester City
3302,2012,Aston Villa vs Manchester Utd,Aston Villa,Manchester Utd,AWAY_TEAM,2,3,7.18,4.62,1.42,0,442,428,449,110,112,108,0,0,1,3,738,670,258,226,60,43,0,0,1,Manchester Utd
3303,2012,Arsenal vs Fulham,Arsenal,Fulham,DRAW,3,3,1.54,4.11,6.05,1,640,642,329,187,79,64,1,0,0,1,391,376,453,99,94,137,0,0,2,DRAW
3304,2012,Everton vs Sunderland,Everton,Sunderland,HOME_TEAM,2,1,1.42,4.41,8.14,3,508,435,361,137,97,96,0,0,1,0,256,268,383,65,61,130,1,0,0,Everton
3305,2012,Reading vs Norwich,Reading,Norwich,DRAW,0,0,2.25,3.4,3.14,1,113,124,168,32,17,55,1,0,0,1,113,127,180,27,32,43,1,0,0,UNKNOWN
3306,2012,Southampton vs Swansea,Southampton,Swansea,DRAW,1,1,2.42,3.47,2.81,1,68,79,96,14,26,24,2,0,0,1,80,75,87,20,20,25,1,0,0,UNKNOWN
3307,2012,Stoke vs QPR,Stoke,QPR,HOME_TEAM,1,0,1.98,3.36,3.94,3,213,179,239,54,51,74,0,1,0,0,58,65,106,14,16,35,0,0,2,QPR
3308,2012,Wigan vs West Brom,Wigan,West Brom,AWAY_TEAM,1,2,2.16,3.39,3.34,0,320,304,464,82,74,137,0,0,1,3,219,238,347,54,57,104,2,0,0,DRAW
3309,2012,West Brom vs Southampton,West Brom,Southampton,HOME_TEAM,2,0,1.81,3.62,4.33,3,222,240,348,55,57,104,3,0,0,0,69,80,97,14,27,24,0,1,0,DRAW
3310,2012,Liverpool vs Newcastle,Liverpool,Newcastle,DRAW,1,1,1.6,4.12,5.38,1,589,530,293,170,79,81,0,1,0,1,357,359,431,93,78,122,0,0,4,Liverpool
3311,2012,QPR vs Reading,QPR,Reading,DRAW,1,1,1.84,3.56,4.15,1,58,65,107,14,16,36,0,0,3,1,114,124,168,32,18,55,0,1,0,UNKNOWN
3312,2012,West Ham vs Manchester City,West Ham,Manchester City,DRAW,0,0,4.8,3.81,1.7,1,295,293,387,78,61,117,1,0,0,1,525,496,365,151,72,108,2,0,0,Manchester City
3313,2012,Fulham vs Everton,Fulham,Everton,DRAW,2,2,2.65,3.31,2.61,1,392,379,456,99,95,137,0,1,0,1,511,437,362,138,97,96,1,0,0,Everton
3314,2012,Norwich vs Stoke,Norwich,Stoke,HOME_TEAM,1,0,2.44,3.24,2.94,3,114,127,180,27,33,43,0,1,0,0,216,180,239,55,51,74,1,0,0,DRAW
3315,2012,Sunderland vs Aston Villa,Sunderland,Aston Villa,AWAY_TEAM,0,1,2.0,3.29,3.92,0,256,269,385,65,61,131,0,0,1,3,442,430,452,110,112,109,0,0,2,DRAW
3316,2012,Swansea vs Chelsea,Swansea,Chelsea,DRAW,1,1,4.26,3.63,1.82,1,81,76,88,20,21,25,0,1,0,1,706,627,250,212,70,48,0,1,0,DRAW
3317,2012,Tottenham vs Wigan,Tottenham,Wigan,AWAY_TEAM,0,1,1.46,4.32,6.92,0,530,505,398,147,89,95,0,0,2,3,320,305,466,82,74,138,0,0,2,Tottenham
3318,2012,Manchester Utd vs Arsenal,Manchester Utd,Arsenal,HOME_TEAM,2,1,1.7,3.85,4.76,3,741,673,260,227,60,43,1,0,0,0,641,645,332,187,80,64,0,1,0,Manchester Utd
3319,2012,Chelsea vs Manchester Utd,Chelsea,Manchester Utd,AWAY_TEAM,2,3,2.27,3.39,3.09,0,707,628,251,212,71,48,0,2,0,3,744,675,261,228,60,43,2,0,0,DRAW
3320,2012,Newcastle vs West Brom,Newcastle,West Brom,HOME_TEAM,2,1,1.92,3.5,3.93,3,358,360,432,93,79,122,0,1,0,0,225,242,348,56,57,104,4,0,0,West Brom
3321,2012,Southampton vs Tottenham,Southampton,Tottenham,AWAY_TEAM,1,2,3.58,3.47,2.04,0,69,80,99,14,27,25,0,0,1,3,530,505,399,147,89,96,0,0,3,Southampton
3322,2012,Everton vs Liverpool,Everton,Liverpool,DRAW,2,2,2.59,3.18,2.77,1,512,439,364,138,98,96,0,1,0,1,590,531,294,170,80,81,0,2,0,Liverpool
3323,2012,Manchester City vs Swansea,Manchester City,Swansea,HOME_TEAM,1,0,1.22,6.16,13.09,3,526,496,365,151,73,108,0,1,0,0,82,77,89,20,22,25,0,2,0,Manchester City
3324,2012,Arsenal vs QPR,Arsenal,QPR,HOME_TEAM,1,0,1.36,4.86,8.86,3,641,646,334,187,80,65,0,0,1,0,59,66,108,14,17,36,0,1,0,Arsenal
3325,2012,Reading vs Fulham,Reading,Fulham,DRAW,3,3,2.98,3.31,2.38,1,115,125,169,32,19,55,0,2,0,1,393,381,458,99,96,137,0,2,0,Fulham
3326,2012,Stoke vs Sunderland,Stoke,Sunderland,DRAW,0,0,1.92,3.33,4.22,1,216,180,240,55,51,75,0,0,1,1,256,269,386,65,61,132,0,0,2,Sunderland
3327,2012,Wigan vs West Ham,Wigan,West Ham,HOME_TEAM,2,1,2.22,3.37,3.2,3,323,306,466,83,74,138,1,0,0,0,296,293,387,78,62,117,0,1,0,Wigan
3328,2012,Aston Villa vs Norwich,Aston Villa,Norwich,DRAW,1,1,1.96,3.42,3.86,1,445,431,452,111,112,109,1,0,0,1,117,128,180,28,33,43,1,0,0,Aston Villa
3329,2012,QPR vs Everton,QPR,Everton,DRAW,1,1,3.4,3.4,2.12,1,59,66,109,14,17,37,0,0,1,1,513,441,366,138,99,96,0,2,0,DRAW
3330,2012,Sunderland vs Newcastle,Sunderland,Newcastle,DRAW,1,1,2.79,3.15,2.58,1,257,269,386,65,62,132,0,1,0,1,361,362,433,94,79,122,1,0,0,Newcastle
3331,2012,Norwich vs Arsenal,Norwich,Arsenal,HOME_TEAM,1,0,6.51,4.38,1.48,3,118,129,181,28,34,43,0,1,0,0,644,647,334,188,80,65,1,0,0,Arsenal
3332,2012,Fulham vs Aston Villa,Fulham,Aston Villa,HOME_TEAM,1,0,1.69,3.67,5.12,3,394,384,461,99,97,137,0,3,0,0,446,432,453,111,113,109,0,1,0,DRAW
3333,2012,Liverpool vs Reading,Liverpool,Reading,HOME_TEAM,1,0,1.3,5.26,9.9,3,591,533,296,170,81,81,0,3,0,0,116,128,172,32,20,55,0,3,0,Liverpool
3334,2012,Manchester Utd vs Stoke,Manchester Utd,Stoke,HOME_TEAM,4,2,1.29,5.22,10.85,3,747,678,263,229,60,43,3,0,0,0,217,180,240,55,52,75,0,1,0,Manchester Utd
3335,2012,Swansea vs Wigan,Swansea,Wigan,HOME_TEAM,2,1,2.08,3.38,3.49,3,82,77,90,20,22,26,0,0,1,0,326,308,467,84,74,138,2,0,0,DRAW
3336,2012,West Brom vs Manchester City,West Brom,Manchester City,AWAY_TEAM,1,2,5.15,3.78,1.67,0,225,243,350,56,57,105,0,0,1,3,529,497,365,152,73,108,1,0,0,DRAW
3337,2012,West Ham vs Southampton,West Ham,Southampton,HOME_TEAM,4,1,1.82,3.66,4.25,3,296,294,389,78,62,118,0,0,1,0,69,81,101,14,27,26,0,0,2,UNKNOWN
